0.0153846153846	0.0153846153846	0.784615384615	0.169230769231	0.0153846153846	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.688888888889	0.0222222222222	0.0222222222222	0.244444444444	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.2	0.2	0.2	0.2	0.2	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0285714285714	0.6	0.314285714286	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.44	0.44	
0.04	0.84	0.04	0.04	0.04	
0.04	0.04	0.04	0.84	0.04	
0.44	0.04	0.04	0.44	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.6	0.314285714286	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.44	0.44	0.04	0.04	0.04	
0.784615384615	0.169230769231	0.0153846153846	0.0153846153846	0.0153846153846	
0.2	0.2	0.2	0.2	0.2	
0.04	0.04	0.04	0.84	0.04	
0.244444444444	0.688888888889	0.0222222222222	0.0222222222222	0.0222222222222	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.04	0.84	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.244444444444	0.466666666667	0.244444444444	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.04	0.04	0.84	0.04	
0.84	0.04	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.6	0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.466666666667	0.466666666667	
0.04	0.04	0.04	0.84	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.04	0.04	0.84	0.04	0.04	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.169230769231	0.0153846153846	0.0153846153846	0.0153846153846	0.784615384615	
0.04	0.04	0.04	0.84	0.04	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.04	0.04	0.84	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.84	0.04	0.04	
0.84	0.04	0.04	0.04	0.04	
0.413333333333	0.546666666667	0.0133333333333	0.0133333333333	0.0133333333333	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.04	0.04	0.84	0.04	0.04	
0.2	0.2	0.2	0.2	0.2	
0.0285714285714	0.0285714285714	0.6	0.314285714286	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.688888888889	0.0222222222222	0.244444444444	0.0222222222222	0.0222222222222	
0.0153846153846	0.323076923077	0.0153846153846	0.0153846153846	0.630769230769	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.04	0.84	0.04	0.04	
0.04	0.04	0.04	0.04	0.84	
0.563636363636	0.381818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.84	0.04	0.04	0.04	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.44	0.04	0.04	0.44	0.04	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0181818181818	0.381818181818	0.0181818181818	0.0181818181818	0.563636363636	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.04	0.04	0.44	0.44	
0.84	0.04	0.04	0.04	0.04	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.2	0.2	0.2	0.2	0.2	
0.0222222222222	0.244444444444	0.0222222222222	0.688888888889	0.0222222222222	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.04	0.04	0.04	0.44	0.44	
0.0285714285714	0.6	0.314285714286	0.0285714285714	0.0285714285714	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.04	0.04	0.04	0.04	0.84	
0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	0.0222222222222	
0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.44	0.04	0.44	0.04	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0153846153846	0.0153846153846	0.169230769231	0.630769230769	0.169230769231	
0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.04	0.44	0.44	0.04	0.04	
0.314285714286	0.314285714286	0.0285714285714	0.0285714285714	0.314285714286	
0.84	0.04	0.04	0.04	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	0.688888888889	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.0181818181818	0.0181818181818	0.0181818181818	0.2	0.745454545455	
0.0222222222222	0.688888888889	0.0222222222222	0.0222222222222	0.244444444444	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.0285714285714	0.6	0.0285714285714	0.0285714285714	0.314285714286	
0.745454545455	0.2	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.04	0.04	0.04	0.44	0.44	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	
0.0153846153846	0.0153846153846	0.0153846153846	0.169230769231	0.784615384615	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.44	0.44	0.04	0.04	0.04	
0.04	0.04	0.04	0.84	0.04	
0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	0.6	
0.0181818181818	0.0181818181818	0.2	0.0181818181818	0.745454545455	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.314285714286	0.6	0.0285714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.84	0.04	0.04	
0.0222222222222	0.244444444444	0.688888888889	0.0222222222222	0.0222222222222	
0.0181818181818	0.745454545455	0.2	0.0181818181818	0.0181818181818	
0.169230769231	0.323076923077	0.169230769231	0.323076923077	0.0153846153846	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.314285714286	0.314285714286	0.0285714285714	0.314285714286	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.745454545455	0.2	
0.0181818181818	0.563636363636	0.0181818181818	0.0181818181818	0.381818181818	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0181818181818	0.0181818181818	0.0181818181818	0.745454545455	0.2	
0.04	0.84	0.04	0.04	0.04	
0.0117647058824	0.0117647058824	0.482352941176	0.0117647058824	0.482352941176	
0.44	0.04	0.04	0.04	0.44	
0.0181818181818	0.0181818181818	0.0181818181818	0.2	0.745454545455	
0.244444444444	0.466666666667	0.244444444444	0.0222222222222	0.0222222222222	
0.938461538462	0.0153846153846	0.0153846153846	0.0153846153846	0.0153846153846	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.563636363636	0.0181818181818	0.0181818181818	0.0181818181818	0.381818181818	
0.04	0.84	0.04	0.04	0.04	
0.938461538462	0.0153846153846	0.0153846153846	0.0153846153846	0.0153846153846	
0.0133333333333	0.0133333333333	0.68	0.28	0.0133333333333	
0.04	0.04	0.04	0.84	0.04	
0.04	0.44	0.04	0.44	0.04	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.84	0.04	0.04	0.04	0.04	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.04	0.84	0.04	0.04	0.04	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.946666666667	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	
0.0285714285714	0.0285714285714	0.6	0.314285714286	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.6	0.0285714285714	0.314285714286	0.0285714285714	
0.314285714286	0.0285714285714	0.6	0.0285714285714	0.0285714285714	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.244444444444	0.0222222222222	0.0222222222222	0.688888888889	0.0222222222222	
0.0285714285714	0.6	0.314285714286	0.0285714285714	0.0285714285714	
0.314285714286	0.0285714285714	0.314285714286	0.0285714285714	0.314285714286	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.44	0.44	0.04	
0.0285714285714	0.6	0.314285714286	0.0285714285714	0.0285714285714	
0.0181818181818	0.0181818181818	0.2	0.0181818181818	0.745454545455	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.688888888889	0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.0222222222222	0.0222222222222	0.244444444444	0.688888888889	0.0222222222222	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.44	0.04	0.04	0.44	0.04	
0.244444444444	0.0222222222222	0.0222222222222	0.688888888889	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.84	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0117647058824	0.129411764706	0.835294117647	0.0117647058824	0.0117647058824	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.44	0.04	0.44	0.04	
0.04	0.04	0.04	0.84	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.04	0.04	0.84	0.04	0.04	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.84	0.04	0.04	0.04	0.04	
0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	
0.44	0.04	0.04	0.44	0.04	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.314285714286	0.0285714285714	0.0285714285714	0.0285714285714	0.6	
0.2	0.2	0.2	0.2	0.2	
0.0222222222222	0.0222222222222	0.466666666667	0.466666666667	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0133333333333	0.413333333333	0.146666666667	0.413333333333	0.0133333333333	
0.0222222222222	0.466666666667	0.466666666667	0.0222222222222	0.0222222222222	
0.04	0.04	0.84	0.04	0.04	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.04	0.84	0.04	0.04	0.04	
0.04	0.44	0.04	0.04	0.44	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0222222222222	0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	
0.0222222222222	0.0222222222222	0.0222222222222	0.244444444444	0.688888888889	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0222222222222	0.244444444444	0.0222222222222	0.688888888889	0.0222222222222	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.84	0.04	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.04	0.84	
0.745454545455	0.2	0.0181818181818	0.0181818181818	0.0181818181818	
0.84	0.04	0.04	0.04	0.04	
0.04	0.04	0.44	0.04	0.44	
0.244444444444	0.466666666667	0.0222222222222	0.244444444444	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.6	0.314285714286	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.04	0.84	0.04	0.04	0.04	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.2	0.2	0.2	0.2	0.2	
0.84	0.04	0.04	0.04	0.04	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.04	0.04	0.04	0.84	0.04	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.84	0.04	0.04	0.04	0.04	
0.04	0.84	0.04	0.04	0.04	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.688888888889	0.244444444444	0.0222222222222	0.0222222222222	0.0222222222222	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.563636363636	0.0181818181818	0.0181818181818	0.2	0.2	
0.244444444444	0.466666666667	0.244444444444	0.0222222222222	0.0222222222222	
0.44	0.04	0.04	0.44	0.04	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0181818181818	0.0181818181818	0.0181818181818	0.2	0.745454545455	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.745454545455	0.2	0.0181818181818	0.0181818181818	0.0181818181818	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.04	0.84	0.04	0.04	0.04	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.381818181818	0.0181818181818	0.563636363636	0.0181818181818	0.0181818181818	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.314285714286	0.0285714285714	0.6	0.0285714285714	0.0285714285714	
0.0181818181818	0.2	0.0181818181818	0.745454545455	0.0181818181818	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.2	0.2	0.2	0.2	0.2	
0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	0.6	
0.0153846153846	0.323076923077	0.0153846153846	0.0153846153846	0.630769230769	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.04	0.84	0.04	0.04	0.04	
0.28	0.0133333333333	0.68	0.0133333333333	0.0133333333333	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	0.6	
0.0153846153846	0.0153846153846	0.323076923077	0.169230769231	0.476923076923	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	0.6	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.04	0.04	0.84	0.04	0.04	
0.04	0.04	0.04	0.84	0.04	
0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	0.0153846153846	
0.6	0.0285714285714	0.0285714285714	0.314285714286	0.0285714285714	
0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	0.927272727273	
0.244444444444	0.0222222222222	0.688888888889	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0153846153846	0.784615384615	0.0153846153846	0.0153846153846	0.169230769231	
0.04	0.04	0.04	0.04	0.84	
0.04	0.04	0.44	0.04	0.44	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.688888888889	0.0222222222222	0.244444444444	0.0222222222222	0.0222222222222	
0.6	0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.946666666667	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.04	0.04	0.44	0.04	0.44	
0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	0.0666666666667	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.466666666667	0.0222222222222	0.244444444444	0.244444444444	0.0222222222222	
0.2	0.2	0.2	0.2	0.2	
0.04	0.04	0.04	0.84	0.04	
0.44	0.04	0.04	0.04	0.44	
0.44	0.04	0.04	0.04	0.44	
0.04	0.04	0.04	0.44	0.44	
0.04	0.04	0.84	0.04	0.04	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.84	0.04	0.04	0.04	0.04	
0.04	0.04	0.84	0.04	0.04	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	
0.44	0.04	0.04	0.04	0.44	
0.0117647058824	0.0117647058824	0.0117647058824	0.0117647058824	0.952941176471	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	
0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.885714285714	
0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.314285714286	0.6	0.0285714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.04	0.04	0.04	0.44	0.44	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.911111111111	0.0222222222222	0.0222222222222	0.0222222222222	0.0222222222222	
0.04	0.84	0.04	0.04	0.04	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0222222222222	0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	
0.314285714286	0.0285714285714	0.0285714285714	0.6	0.0285714285714	
0.0666666666667	0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	
0.0285714285714	0.314285714286	0.0285714285714	0.6	0.0285714285714	
0.0181818181818	0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.6	0.0285714285714	0.0285714285714	0.0285714285714	0.314285714286	
0.84	0.04	0.04	0.04	0.04	
0.0153846153846	0.0153846153846	0.0153846153846	0.938461538462	0.0153846153846	
0.0222222222222	0.0222222222222	0.0222222222222	0.466666666667	0.466666666667	
0.04	0.04	0.04	0.04	0.84	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.911111111111	0.0222222222222	0.0222222222222	
0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	0.0181818181818	
0.04	0.04	0.04	0.84	0.04	
0.0153846153846	0.0153846153846	0.938461538462	0.0153846153846	0.0153846153846	
0.0285714285714	0.314285714286	0.0285714285714	0.0285714285714	0.6	
0.2	0.2	0.2	0.2	0.2	
0.314285714286	0.0285714285714	0.6	0.0285714285714	0.0285714285714	
0.0222222222222	0.0222222222222	0.688888888889	0.244444444444	0.0222222222222	
0.0285714285714	0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.688888888889	0.0222222222222	0.0222222222222	0.244444444444	0.0222222222222	
0.04	0.04	0.04	0.84	0.04	
0.04	0.84	0.04	0.04	0.04	
0.84	0.04	0.04	0.04	0.04	
0.04	0.44	0.04	0.44	0.04	
0.0285714285714	0.314285714286	0.6	0.0285714285714	0.0285714285714	
0.0285714285714	0.0285714285714	0.6	0.0285714285714	0.314285714286	
0.0666666666667	0.0666666666667	0.733333333333	0.0666666666667	0.0666666666667	
0.0285714285714	0.885714285714	0.0285714285714	0.0285714285714	0.0285714285714	
0.04	0.04	0.04	0.04	0.84	
0.381818181818	0.0181818181818	0.0181818181818	0.381818181818	0.2	
0.0181818181818	0.927272727273	0.0181818181818	0.0181818181818	0.0181818181818	
0.84	0.04	0.04	0.04	0.04	
